0.4	,	310	,	1009.49	,	27.5632	,	11.2056	,	27.77777778
0.77	,	30	,	1017.78	,	5.0393	,	9.982	,	12.82222222
0.78	,	149	,	1020	,	33.5041	,	16.0517	,	-1.083333333
0.93	,	354	,	1011.61	,	6.4239	,	14.812	,	18.33333333
0.93	,	190	,	1015.8	,	9.66	,	4.025	,	6.111111111
0.77	,	148	,	1013.95	,	28.9478	,	10.3523	,	7.827777778
0.93	,	292	,	1011.14	,	9.6761	,	4.4919	,	4.95
0.93	,	270	,	1016.24	,	4.7495	,	9.5956	,	10.85
0.52	,	310	,	1016.4	,	11.27	,	11.27	,	3.888888889
0.89	,	188	,	1025.89	,	8.0178	,	6.0053	,	-1.205555556
0.73	,	301	,	1020.57	,	8.0661	,	10.3523	,	2.822222222
0.64	,	252	,	1014.52	,	2.9624	,	9.982	,	17.17777778
0.69	,	254	,	1008.27	,	14.0714	,	11.2056	,	5.05
1	,	198	,	1029.15	,	14.0392	,	1.0626	,	2.138888889
0.76	,	0	,	1030.3	,	11.27	,	4.025	,	-12.77777778
0.65	,	170	,	1019.33	,	17.0016	,	9.982	,	10.05
0.76	,	342	,	1015.92	,	7.7441	,	11.2056	,	10.05
0.37	,	355	,	1025.17	,	9.7888	,	10.3523	,	22.92777778
0.93	,	187	,	1020.48	,	9.2736	,	8.855	,	-0.266666667
0.87	,	150	,	1016.62	,	9.2575	,	11.1251	,	16.10555556
0.96	,	313	,	1011.66	,	3.5259	,	2.2057	,	8.266666667
0.92	,	46	,	1027.32	,	5.1359	,	7.084	,	3.916666667
0.39	,	289	,	1014.78	,	4.2504	,	9.982	,	27.22222222
0.85	,	302	,	1011.14	,	19.159	,	11.0768	,	16.36666667
0.67	,	242	,	1009.52	,	10.5616	,	9.982	,	22.61666667
0.95	,	173	,	1019.5	,	9.5312	,	4.9266	,	0.083333333
0.66	,	69	,	1015.67	,	1.3202	,	10.2235	,	23.73888889
0.9	,	143	,	1023.02	,	6.3917	,	9.1287	,	6.561111111
0.93	,	250	,	1013.02	,	5.5384	,	14.5866	,	19.51111111
0.93	,	41	,	1014.04	,	14.007	,	4.347	,	9.95
0.83	,	150	,	1013.96	,	15.5204	,	9.9015	,	7.85
0.45	,	8	,	1029.6	,	3.1556	,	9.982	,	14.90555556
0.86	,	340	,	1013.76	,	3.22	,	14.8764	,	23.8
1	,	224	,	1018.49	,	3.2683	,	0.9016	,	-3.861111111
0.46	,	189	,	1008.48	,	13.9587	,	15.8263	,	28.37222222
0.9	,	137	,	1021.76	,	9.0804	,	9.3219	,	10.91666667
0.87	,	159	,	1014.59	,	5.5545	,	9.7566	,	7.15
0.73	,	308	,	1017.6	,	13.1376	,	15.1823	,	6.927777778
0.49	,	243	,	1009.63	,	20.7046	,	10.4006	,	24.8
0.61	,	120	,	1013.13	,	10.3362	,	16.1	,	19.65
0.84	,	41	,	1023.03	,	4.2665	,	9.982	,	7.683333333
0.88	,	151	,	1010.89	,	13.8782	,	9.982	,	8.388888889
0.83	,	329	,	1019.24	,	13.8621	,	16.0517	,	15
0.38	,	244	,	1010.17	,	17.4524	,	11.27	,	21.06111111
0.96	,	18	,	1014.9	,	12.397	,	4.5241	,	0.027777778
0.89	,	348	,	1021.95	,	14.2646	,	11.27	,	7.711111111
0.24	,	120	,	1013.8	,	8.05	,	9.982	,	23.88888889
0.77	,	280	,	1023.56	,	6.0053	,	15.8263	,	9.933333333
0.63	,	40	,	1016	,	3.22	,	16.1	,	9.444444444
0.85	,	160	,	1019.64	,	12.1877	,	6.0375	,	4.294444444
0.34	,	137	,	1011.43	,	10.2557	,	10.5777	,	30.11111111
0.94	,	300	,	1018.33	,	8.1949	,	11.0446	,	13.67777778
0.32	,	20	,	1013.9	,	24.9389	,	10.3523	,	10.92222222
0.72	,	149	,	1022.4	,	23.2967	,	9.982	,	8.822222222
0.56	,	152	,	1015.43	,	4.7817	,	10.3523	,	27.16666667
0.9	,	252	,	1010.59	,	6.2951	,	16.1	,	17.03888889
0.5	,	99	,	998.87	,	15.3111	,	11.3988	,	20.92777778
0.83	,	295	,	1014.39	,	3.1878	,	15.8263	,	12.15555556
0.37	,	6	,	1015.19	,	10.0464	,	10.0464	,	32.02777778
0.54	,	223	,	1031.05	,	0.6762	,	7.2128	,	21.08888889
0.39	,	3	,	1024.93	,	13.524	,	9.982	,	16.08333333
0.93	,	163	,	1037.43	,	2.4311	,	2.7853	,	-4.994444444
0.92	,	234	,	1010.32	,	10.9319	,	9.982	,	5.072222222
0.9	,	282	,	1010.67	,	18.998	,	9.982	,	18.91111111
0.77	,	151	,	1018.43	,	10.4328	,	8.7262	,	7.994444444
0.91	,	170	,	1025.9	,	3.22	,	3.8801	,	-11.16111111
0.96	,	150	,	1018	,	12.88	,	3.059	,	7.777777778
0.29	,	229	,	1011.81	,	11.3183	,	9.982	,	31.06111111
0.49	,	214	,	1011.2	,	8.8711	,	10.3523	,	25.00555556
0.8	,	136	,	1020.32	,	11.4793	,	9.9015	,	2.077777778
0.83	,	149	,	1019.76	,	10.6904	,	9.7566	,	3.75
0.44	,	130	,	1024.5	,	24.15	,	9.982	,	16.11111111
0.88	,	350	,	1027.72	,	3.22	,	9.982	,	5.094444444
0.93	,	260	,	1014.7	,	3.22	,	16.1	,	13.88888889
0.4	,	215	,	1009.2	,	10.6099	,	15.3111	,	28.33888889
0.86	,	221	,	1023.47	,	2.7853	,	15.8263	,	7.25
0.85	,	170	,	1032.1	,	4.7012	,	4.4275	,	-0.022222222
0.76	,	352	,	1017.41	,	5.2003	,	10.3523	,	21.51111111
0.29	,	289	,	1014.77	,	16.1644	,	15.5526	,	22.34444444
0.92	,	309	,	1009.56	,	9.6117	,	3.5259	,	1.088888889
0.99	,	138	,	1019.83	,	4.9266	,	0.5474	,	7.461111111
0.85	,	0	,	1017.5	,	14.49	,	6.118	,	-0.555555556
0.91	,	150	,	1013.57	,	5.1198	,	4.7173	,	-11.80555556
0.96	,	154	,	1027.86	,	2.7209	,	0.7406	,	-7.122222222
0.86	,	261	,	1018.03	,	3.5742	,	16.1	,	6.633333333
0.69	,	50	,	1014.18	,	13.524	,	15.8263	,	22.61111111
0.92	,	193	,	1027.64	,	3.0268	,	4.0733	,	-1.222222222
0.74	,	160	,	1008.47	,	24.6008	,	11.1251	,	18.81666667
0.35	,	315	,	1017.02	,	13.1698	,	10.3684	,	27.82777778
0.33	,	328	,	1015.69	,	7.3577	,	10.3523	,	32.22222222
0.46	,	181	,	1009.95	,	12.4936	,	11.27	,	27.77777778
0.93	,	210	,	1024.7	,	11.27	,	2.576	,	6.111111111
0.79	,	252	,	994.75	,	23.7475	,	9.982	,	6.016666667
0.7	,	280	,	1008.55	,	7.3255	,	11.3988	,	19.33888889
0.7	,	17	,	1021.08	,	2.0769	,	9.982	,	13.52777778
0.89	,	265	,	1026.25	,	2.7853	,	10.4811	,	7.644444444
0.76	,	287	,	1019.71	,	10.4006	,	9.982	,	11.23333333
0.38	,	6	,	1009.27	,	2.254	,	16.1	,	13.86111111
0.69	,	338	,	1016.36	,	9.5312	,	15.3111	,	18.77777778
0.59	,	210	,	1013.23	,	2.4472	,	9.982	,	28.67777778
0.58	,	254	,	1024.57	,	9.8371	,	15.5526	,	7.044444444
0.83	,	191	,	995.3	,	28.4326	,	11.27	,	13.68888889
0.85	,	0	,	1032.96	,	0	,	5.957	,	-3.916666667
0.89	,	320	,	1040.87	,	6.44	,	1.8676	,	-4.977777778
0.84	,	200	,	1041.4	,	8.05	,	3.059	,	-5
0.94	,	183	,	1020.01	,	9.6439	,	10.0142	,	0.616666667
0.93	,	33	,	1007.8	,	13.0571	,	4.2826	,	1.144444444
0.78	,	170	,	1013.73	,	14.168	,	8.4203	,	5.405555556
0.92	,	244	,	1016.88	,	7.9856	,	3.22	,	9.044444444
0.86	,	158	,	1013.73	,	3.4132	,	15.8263	,	15.13888889
0.98	,	160	,	1025.74	,	5.2808	,	4.2665	,	4.988888889
0.68	,	30	,	1020.05	,	9.2253	,	16.1	,	11.91111111
0.35	,	224	,	1013.02	,	15.0535	,	10.3523	,	26.00555556
0.69	,	144	,	1012.47	,	9.5956	,	11.27	,	17.87222222
0.66	,	20	,	0	,	24.0051	,	9.982	,	11.16111111
0.9	,	181	,	1010.64	,	5.474	,	14.9569	,	17.35
0.36	,	201	,	1009.66	,	21.6062	,	16.1	,	23.93333333
0.55	,	350	,	1019.99	,	2.093	,	9.982	,	24.84444444
0.32	,	202	,	1013.14	,	7.728	,	10.3523	,	32.63888889
0.94	,	82	,	1011.84	,	3.542	,	11.6081	,	17.73333333
0.72	,	280	,	1013.98	,	3.703	,	15.2628	,	10.85
0.87	,	128	,	1019.49	,	15.9873	,	8.4203	,	10.51666667
0.93	,	299	,	1021.44	,	3.4293	,	15.8263	,	7.288888889
0.48	,	65	,	0	,	8.6457	,	11.27	,	23.88888889
0.57	,	120	,	1021.42	,	4.6368	,	15.8263	,	21.03888889
0.74	,	164	,	1005.81	,	5.7155	,	14.7315	,	6.15
0.83	,	139	,	1022.89	,	9.4507	,	10.2557	,	7.822222222
0.9	,	341	,	1016.12	,	3.2039	,	16.1	,	18.79444444
0.67	,	255	,	1018.8	,	12.6868	,	11.0285	,	18.76666667
0.35	,	306	,	1005.45	,	24.5203	,	10.3684	,	22.74444444
0.64	,	219	,	1023.6	,	3.9606	,	9.982	,	19.84444444
0.71	,	82	,	1020.99	,	9.9659	,	14.9569	,	18.78888889
0.53	,	292	,	1009.51	,	19.9479	,	15.3111	,	27.61111111
0.65	,	240	,	1011.79	,	14.0231	,	15.8263	,	9.466666667
0.73	,	319	,	0	,	11.3988	,	11.27	,	12.3
0.69	,	183	,	1028.6	,	9.338	,	4.2987	,	6.227777778
0.54	,	180	,	1013.26	,	12.8478	,	9.982	,	26.12777778
0.73	,	359	,	1018.71	,	15.778	,	16.1	,	12.65
0.36	,	294	,	1014.95	,	20.7046	,	15.5526	,	28.85
0.95	,	270	,	1012.76	,	11.0929	,	9.982	,	15.13333333
0.37	,	159	,	1021.49	,	18.7565	,	10.3523	,	12.29444444
0.44	,	120	,	1026.75	,	12.5258	,	16.1	,	12.84444444
0.96	,	110	,	1019.9	,	3.22	,	8.05	,	9.444444444
0.86	,	20	,	1013.36	,	16.8245	,	7.2128	,	5.383333333
0.91	,	359	,	1018.51	,	13.5723	,	5.2164	,	0.166666667
0.81	,	309	,	1022.02	,	8.1788	,	9.982	,	-4.905555556
0.7	,	140	,	1014.46	,	12.8317	,	10.0464	,	8.977777778
0.92	,	312	,	1019.78	,	9.3702	,	4.8139	,	17.32222222
0.93	,	180	,	1036.08	,	15.6653	,	3.4454	,	4.955555556
0.61	,	39	,	1016.16	,	5.8765	,	15.5204	,	20.43888889
0.69	,	141	,	976.61	,	43.0353	,	9.982	,	7.777777778
0.52	,	206	,	1017.69	,	7.5348	,	11.2056	,	22.26666667
0.8	,	311	,	1010.24	,	36.2411	,	11.4471	,	2.138888889
0.28	,	189	,	1006.47	,	12.9444	,	16.1	,	35
0.83	,	47	,	1007.62	,	2.8336	,	6.5205	,	9.083333333
0.61	,	12	,	1023.09	,	14.329	,	9.982	,	23.84444444
0.89	,	0	,	1009.8	,	0	,	4.025	,	8.888888889
0.86	,	319	,	1017.15	,	6.5205	,	13.3791	,	7.627777778
0.95	,	10	,	1038.05	,	7.5348	,	0.5796	,	-1.738888889
0.35	,	310	,	1016.19	,	11.4149	,	16.1	,	32.25
0.55	,	160	,	1020.71	,	20.4631	,	10.2074	,	8.911111111
0.61	,	91	,	1014.29	,	7.8085	,	16.1	,	24.16666667
0.93	,	113	,	1035.4	,	9.3863	,	3.5098	,	3.838888889
0.67	,	133	,	1016.96	,	3.6708	,	9.982	,	21.29444444
0.43	,	155	,	1019.15	,	4.8783	,	10.3684	,	20.08888889
0.89	,	216	,	1018.51	,	3.0912	,	5.9731	,	2.05
0.53	,	21	,	1017.02	,	13.685	,	14.9569	,	18.79444444
0.93	,	291	,	1022.25	,	11.0768	,	9.982	,	11.06666667
0.32	,	64	,	1007.72	,	6.2307	,	11.4471	,	22.65555556
0.93	,	275	,	1025.7	,	1.8032	,	1.8515	,	6.138888889
0.75	,	321	,	1015.7	,	11.3988	,	16.1	,	16.01111111
0.88	,	20	,	1018.2	,	14.49	,	11.27	,	-1.111111111
0.73	,	131	,	1013.55	,	10.8353	,	9.982	,	22.80555556
0.72	,	100	,	1015.54	,	3.5903	,	15.8263	,	14.86111111
0.91	,	220	,	1015.9	,	12.2682	,	8.4203	,	14.81666667
0.89	,	150	,	1012	,	11.27	,	9.982	,	2.777777778
0.86	,	200	,	1027.73	,	2.7853	,	14.0875	,	-3.338888889
0.71	,	140	,	0	,	14.49	,	9.982	,	11.11111111
0.53	,	160	,	1016.69	,	13.7011	,	14.9569	,	13.33888889
0.62	,	309	,	1020.12	,	9.5473	,	16.1	,	16.06666667
0.93	,	0	,	1014.51	,	0	,	7.084	,	19.42222222
0.73	,	28	,	1022.41	,	16.9694	,	9.982	,	12.03888889
0.58	,	9	,	1014.43	,	12.5258	,	9.982	,	24.92777778
0.85	,	79	,	1007.22	,	7.7924	,	15.6009	,	15.33888889
0.74	,	261	,	1014.21	,	20.5436	,	14.3612	,	7.016666667
0.56	,	147	,	1025.72	,	13.3147	,	11.4471	,	16.07777778
1	,	350	,	988.7	,	29.8816	,	3.8801	,	1.972222222
0.4	,	310	,	1024.86	,	15.9712	,	16.1	,	19.87777778
0.93	,	200	,	1015.6	,	11.27	,	3.059	,	6.666666667
0.88	,	291	,	1038.76	,	6.279	,	4.4275	,	-3.844444444
0.58	,	180	,	1009.5	,	4.83	,	11.27	,	23.88888889
0.88	,	5	,	1013.41	,	4.7817	,	5.2164	,	-6.111111111
0.99	,	169	,	1011.21	,	10.0625	,	9.7888	,	11.32777778
0.51	,	289	,	1015.18	,	14.1358	,	16.1	,	14.85555556
0.85	,	188	,	1010.65	,	6.0375	,	15.8263	,	18.79444444
0.77	,	162	,	1019.33	,	11.4149	,	14.329	,	10.60555556
0.99	,	26	,	1009.99	,	0.8855	,	3.4615	,	12.32222222
0.43	,	36	,	1016.24	,	9.0965	,	11.2056	,	22.17777778
0.92	,	154	,	1029.51	,	11.6242	,	3.1395	,	2.272222222
0.74	,	291	,	1010.92	,	20.4309	,	9.982	,	1.122222222
0.79	,	190	,	1012.2	,	12.88	,	9.982	,	2.222222222
0.78	,	330	,	1024.17	,	6.44	,	14.9086	,	10.46111111
0.87	,	224	,	1016.64	,	5.2808	,	14.9569	,	14.83888889
0.82	,	200	,	1017.47	,	20.3987	,	14.9086	,	7.961111111
1	,	235	,	1022.81	,	4.9588	,	2.9785	,	-1.344444444
0.96	,	339	,	1005.14	,	28.1267	,	4.4436	,	7.688888889
0.92	,	229	,	1019.78	,	10.948	,	6.118	,	-1.155555556
0.51	,	309	,	1016.43	,	17.066	,	9.982	,	22.71111111
0.71	,	160	,	1022.97	,	15.134	,	9.8532	,	3.75
0.86	,	138	,	1010.69	,	16.7923	,	9.7566	,	6.016666667
0.72	,	300	,	1019.1	,	22.3468	,	9.982	,	14.95555556
0.72	,	353	,	1029.89	,	9.1287	,	8.1949	,	-2.827777778
0.92	,	71	,	1009.53	,	13.1859	,	6.5366	,	-1.05
0.76	,	224	,	999.63	,	19.1268	,	15.1823	,	14.32222222
0.92	,	18	,	1024.79	,	15.8907	,	4.1216	,	2.222222222
0.55	,	214	,	1009.38	,	12.4936	,	9.982	,	11.31666667
0.93	,	139	,	1007.57	,	10.5616	,	14.9086	,	10.46111111
0.53	,	274	,	1019.52	,	10.6743	,	11.27	,	1.061111111
0.67	,	345	,	1018.29	,	15.9229	,	15.3111	,	12.91111111
0.45	,	133	,	1023.07	,	8.0822	,	11.914	,	19.62222222
0.82	,	108	,	1030.28	,	9.0965	,	9.4829	,	-11.1
0.73	,	163	,	1019.62	,	9.016	,	9.982	,	12.32777778
0.82	,	311	,	1009.89	,	33.81	,	9.2897	,	2.072222222
0.64	,	181	,	1002.97	,	26.5167	,	9.982	,	12.71666667
0.74	,	9	,	1033.21	,	9.8854	,	15.5526	,	1.455555556
0.7	,	137	,	1030	,	3.6869	,	9.9015	,	-7.822222222
0.38	,	10	,	1022.4	,	11.27	,	9.982	,	22.22222222
0.74	,	107	,	1022.49	,	4.7656	,	9.982	,	12.22222222
0.87	,	282	,	1013.84	,	6.6332	,	16.1	,	16.17777778
0.92	,	230	,	1029.3	,	3.22	,	1.3685	,	2.85
0.89	,	27	,	1010.72	,	5.6672	,	9.982	,	12.08888889
0.96	,	210	,	1035.71	,	14.2646	,	0.322	,	0
0.87	,	271	,	1014.43	,	19.9157	,	9.5956	,	17.22222222
0.82	,	194	,	1019.38	,	13.7172	,	8.4525	,	4.583333333
0.97	,	119	,	998.09	,	12.1072	,	10.9158	,	17.66111111
0.96	,	293	,	1011.19	,	17.066	,	3.5581	,	7.661111111
0.23	,	31	,	1024.85	,	14.0875	,	15.8263	,	16.82222222
0.75	,	309	,	1007.37	,	7.1162	,	15.8746	,	7.244444444
0.72	,	290	,	1025.94	,	20.5436	,	15.8263	,	-0.533333333
0.92	,	192	,	1026.3	,	9.3541	,	16.1	,	8.944444444
1	,	137	,	1007.89	,	9.5312	,	1.6261	,	9.011111111
0.31	,	105	,	1006.6	,	5.1359	,	15.8263	,	29.92777778
0.92	,	18	,	1007	,	12.558	,	0.3542	,	1.066666667
0.7	,	113	,	1006.68	,	11.3827	,	15.7297	,	19.83888889
0.82	,	311	,	1009.24	,	22.0248	,	9.982	,	8.888888889
0.35	,	149	,	1016.55	,	4.9105	,	9.982	,	22.28888889
0.32	,	150	,	1015.97	,	27.9013	,	9.982	,	31.11111111
0.77	,	176	,	1017.15	,	5.2003	,	15.1823	,	20.35
0.83	,	299	,	1021.41	,	9.8371	,	9.982	,	13.85
0.99	,	201	,	1007.57	,	8.5169	,	14.4095	,	15.05
0.99	,	87	,	1016.19	,	2.9624	,	14.9569	,	12.72222222
0.47	,	80	,	1019.33	,	13.5079	,	10.3523	,	14.80555556
0.91	,	291	,	1018.87	,	10.5455	,	5.2164	,	4.1
0.78	,	136	,	1014.31	,	10.7065	,	15.8263	,	10.36666667
0.9	,	70	,	1026.41	,	10.9963	,	5.3452	,	3.533333333
0.58	,	31	,	0	,	9.4829	,	11.27	,	16.06111111
0.65	,	0	,	1028.21	,	0	,	9.982	,	12.71111111
0.6	,	273	,	1014.88	,	12.7834	,	11.27	,	14.92777778
0.69	,	160	,	1008.92	,	25.76	,	15.1501	,	15.08888889
0.57	,	179	,	1006.18	,	17.0016	,	11.2056	,	27.08333333
0.89	,	157	,	1023.16	,	8.8711	,	9.982	,	7.666666667
0.93	,	161	,	1019.9	,	2.4955	,	12.0428	,	18.28333333
0.26	,	356	,	1017.91	,	2.5277	,	9.982	,	19.05
0.83	,	0	,	1025.27	,	0	,	15.8263	,	2.044444444
0.8	,	150	,	1018.84	,	9.0643	,	10.0947	,	6.85
0.77	,	324	,	1019.92	,	8.5652	,	11.0768	,	13.85
0.9	,	347	,	1013.56	,	3.381	,	9.982	,	16.59444444
0.87	,	0	,	1014.92	,	0	,	16.1	,	20.99444444
0.95	,	223	,	1007.9	,	5.957	,	10.2235	,	0.216666667
0.44	,	330	,	1019.32	,	11.0607	,	15.8263	,	19.21666667
0.9	,	10	,	1020.91	,	11.0768	,	11.2056	,	12.75555556
0.88	,	293	,	1014.2	,	17.6295	,	11.6886	,	7.844444444
0.78	,	357	,	1014.35	,	10.8514	,	15.8263	,	18.36111111
0.73	,	358	,	1020.61	,	16.1322	,	11.27	,	14.91666667
0.47	,	253	,	1006.98	,	10.0786	,	11.4471	,	25.69444444
0.63	,	160	,	1023.03	,	6.44	,	15.8263	,	10.97222222
0.85	,	191	,	1023.95	,	15.3272	,	3.864	,	2.527777778
0.76	,	10	,	1029.55	,	14.1036	,	16.1	,	6.688888889
0.93	,	340	,	1022.24	,	3.22	,	6.118	,	11.36666667
0.93	,	0	,	1016.41	,	0	,	4.2987	,	11.07222222
0.61	,	290	,	1017.3	,	28.98	,	11.27	,	10
0.57	,	160	,	1011.95	,	15.6653	,	10.2074	,	21.17777778
0.86	,	256	,	1004.79	,	6.44	,	14.9569	,	7.311111111
0.84	,	189	,	1024.01	,	3.5098	,	9.8371	,	-2.816666667
0.76	,	212	,	1032.72	,	10.4972	,	10.1591	,	-1.183333333
0.72	,	10	,	1017.3	,	25.76	,	16.1	,	0
0.28	,	357	,	1012.1	,	9.1287	,	9.982	,	29.90555556
1	,	102	,	1019.31	,	7.889	,	2.9624	,	-1.227777778
0.55	,	281	,	1022.3	,	24.6169	,	15.8263	,	8.816666667
0.31	,	139	,	1025.3	,	5.1037	,	10.3523	,	17.26111111
0.83	,	150	,	1018.87	,	12.9605	,	14.8442	,	6.466666667
0.93	,	5	,	1010.38	,	10.948	,	3.5742	,	6.066666667
0.93	,	65	,	998.07	,	14.2968	,	8.3398	,	5.105555556
0.6	,	171	,	1013.08	,	12.8478	,	10.0464	,	10.08888889
0.76	,	150	,	1020.81	,	14.0231	,	15.8263	,	5.577777778
0.6	,	291	,	1013.26	,	11.4149	,	11.2056	,	17.77777778
0.61	,	309	,	994.86	,	18.3218	,	11.2056	,	3.911111111
0.86	,	40	,	1006.18	,	16.5347	,	11.27	,	11.06111111
0.27	,	337	,	1014	,	9.0804	,	10.3523	,	27.56666667
0.85	,	40	,	1025.55	,	11.1251	,	16.1	,	0.511111111
0.93	,	73	,	1023.91	,	3.542	,	1.9642	,	0.883333333
0.26	,	150	,	1017	,	33.81	,	9.982	,	21.11111111
0.55	,	285	,	1019.13	,	13.846	,	11.3988	,	13.00555556
0.6	,	290	,	1016.4	,	6.44	,	16.1	,	14.44444444
0.86	,	342	,	1018.68	,	5.1037	,	10.5455	,	18.76111111
0.55	,	350	,	1017.7	,	11.27	,	16.1	,	21.11111111
0.55	,	329	,	1009.95	,	9.7405	,	9.982	,	22.24444444
0.63	,	170	,	1018.83	,	4.7817	,	9.982	,	21.13888889
0.39	,	261	,	1015.7	,	12.9444	,	9.982	,	22.11111111
0.92	,	330	,	1006.78	,	34.4218	,	6.2951	,	10.46666667
0.81	,	332	,	1015.72	,	12.7029	,	11.27	,	21.16111111
0.81	,	329	,	1005.24	,	19.7225	,	14.7798	,	1.527777778
0.96	,	45	,	1025.7	,	2.9785	,	0.3381	,	5.577777778
0.89	,	341	,	1019.27	,	12.5258	,	8.05	,	8.816666667
0.61	,	8	,	1011.29	,	9.6439	,	15.3111	,	22.67777778
0.28	,	330	,	1017.36	,	12.6546	,	9.982	,	13.95555556
0.96	,	338	,	1017.23	,	3.1878	,	0.322	,	1.083333333
0.79	,	41	,	1015.96	,	13.6689	,	15.8263	,	22.15
0.47	,	260	,	1014.2	,	7.9695	,	16.1	,	26.11111111
0.39	,	48	,	1016.93	,	8.9516	,	9.982	,	22.2
0.71	,	130	,	1022.66	,	23.4899	,	9.982	,	11.16111111
0.83	,	29	,	1027.63	,	5.9892	,	15.8263	,	7.066666667
0.68	,	320	,	1026.87	,	11.0446	,	15.8263	,	1.994444444
0.89	,	259	,	1031.57	,	6.4078	,	2.5438	,	-0.694444444
0.65	,	299	,	1025.61	,	21.6545	,	9.982	,	7.244444444
0.77	,	140	,	1018.41	,	21.6706	,	10.0464	,	9.927777778
0.87	,	0	,	1019.09	,	0	,	15.8263	,	16.67222222
0.83	,	160	,	1012.54	,	27.0158	,	15.6492	,	3.772222222
0.83	,	310	,	994.3	,	22.54	,	11.27	,	7.777777778
0.77	,	270	,	1023.23	,	17.71	,	14.9086	,	6.05
0.95	,	282	,	1016.26	,	6.762	,	15.8263	,	12.76111111
0.47	,	61	,	1020.55	,	13.0893	,	15.1501	,	17.65555556
0.7	,	310	,	1013.58	,	21.735	,	9.982	,	2.711111111
0.75	,	331	,	1014.76	,	7.6958	,	16.1	,	12.13888889
0.47	,	61	,	1016.67	,	7.0357	,	15.5526	,	17.87222222
0.89	,	38	,	997.72	,	14.2485	,	1.1109	,	-6.094444444
0.93	,	9	,	1015.27	,	12.0911	,	6.3434	,	2.022222222
0.92	,	8	,	1010.32	,	20.6724	,	3.3649	,	-3.75
0.89	,	30	,	1008.52	,	20.6241	,	6.1985	,	2.738888889
0.58	,	160	,	1002	,	11.27	,	11.27	,	16.11111111
0.37	,	10	,	1025.23	,	27.4988	,	16.1	,	19.88333333
0.79	,	160	,	1015.41	,	14.0231	,	15.8263	,	10.62222222
0.81	,	159	,	1026.96	,	7.5831	,	11.1251	,	0.166666667
0.93	,	206	,	1014.95	,	3.2522	,	14.168	,	16.83888889
0.93	,	76	,	1012.97	,	7.6958	,	5.957	,	12.35555556
0.92	,	29	,	1007.61	,	4.6529	,	9.982	,	18.93333333
0.9	,	78	,	1019.67	,	3.0429	,	8.1788	,	6.572222222
0.41	,	310	,	1015.7	,	22.54	,	9.982	,	21.11111111
0.9	,	333	,	1026.51	,	4.8622	,	7.245	,	2.25
0.76	,	330	,	1026.02	,	3.22	,	8.1305	,	-1.783333333
0.77	,	217	,	1019.04	,	7.0196	,	11.0768	,	7.694444444
0.99	,	250	,	1011.96	,	4.6046	,	6.1985	,	9.922222222
0.57	,	140	,	1017.9	,	6.3112	,	15.8263	,	22.15555556
0.73	,	11	,	1027.38	,	10.6421	,	15.8263	,	-8.772222222
0.72	,	301	,	1015.87	,	16.9211	,	15.8263	,	14.32777778
0.39	,	308	,	1028.33	,	14.5383	,	10.3523	,	11
0.72	,	290	,	1016.6	,	16.1	,	9.982	,	15
0.46	,	22	,	1009.91	,	3.1395	,	9.982	,	25.87777778
0.94	,	99	,	1000.13	,	14.5222	,	9.3702	,	17.06111111
0.63	,	160	,	1019.25	,	23.4899	,	8.9355	,	10.88888889
0.96	,	270	,	1017.19	,	10.8031	,	6.2951	,	10.02777778
0.91	,	306	,	1014.71	,	6.0858	,	15.3111	,	14.31111111
0.95	,	334	,	1008.61	,	11.3505	,	14.7154	,	7.916666667
0.96	,	192	,	1007.54	,	5.4418	,	8.1466	,	2.783333333
1	,	280	,	1020.7	,	1.61	,	0.161	,	1.111111111
0.81	,	159	,	1013.01	,	13.8138	,	14.49	,	8.216666667
0.58	,	145	,	1013.91	,	10.948	,	10.3523	,	22.73888889
1	,	330	,	1013.8	,	12.88	,	3.542	,	0
1	,	51	,	1024.69	,	9.4829	,	2.576	,	9.955555556
0.61	,	160	,	1016.16	,	11.27	,	9.982	,	31.16111111
0.66	,	20	,	1026.1	,	26.4362	,	15.1823	,	3.388888889
0.95	,	250	,	1011.78	,	14.49	,	9.982	,	12.7
0.55	,	339	,	1023.36	,	21.091	,	11.2056	,	16.13333333
0.89	,	161	,	0	,	11.0446	,	7.084	,	7.827777778
0.92	,	259	,	1004	,	9.821	,	8.6457	,	9.622222222
0.79	,	230	,	1013.46	,	17.0982	,	11.27	,	7.311111111
0.84	,	130	,	1015.18	,	3.22	,	9.982	,	18.82222222
0.85	,	3	,	1022.53	,	9.8371	,	4.9588	,	-2.261111111
0.74	,	0	,	1013.3	,	3.22	,	9.982	,	23.91666667
0.77	,	247	,	1011.87	,	17.8549	,	9.982	,	3.294444444
0.81	,	9	,	1015.23	,	0.4347	,	8.4203	,	10.63888889
0.48	,	48	,	1020.53	,	13.8782	,	11.2056	,	27.84444444
0.24	,	120	,	1010.57	,	13.6689	,	9.982	,	29.97222222
0.82	,	140	,	1011.87	,	10.8675	,	9.9015	,	16.57222222
0.84	,	162	,	1020.19	,	10.1913	,	11.753	,	13.40555556
0.94	,	108	,	1010.59	,	7.4704	,	4.3953	,	12.15
0.93	,	10	,	1017.74	,	8.05	,	3.703	,	7.177777778
0.36	,	49	,	1025.39	,	4.4275	,	9.982	,	25.99444444
0.71	,	160	,	1017.17	,	22.8781	,	16.1	,	4.772222222
